eqa-cb-ping115, ntp,  
eqa-cb-ping115, tss,  
eqa-cb-ping115, postfix,  
eqa-cb-ping115, rpcuser,  
eqa-cb-ping115, nfsnobody,  
eqa-cb-ping115, pcp,  
eqa-cb-ping115, nslcd,  
eqa-cb-ping115, ldap,  
eqa-cb-ping115, sshd,  
eqa-cb-ping115, nrpe,  
eqa-cb-ping115, dovecot,  
eqa-cb-ping115, dovenull,  
eqa-cb-ping115, chrony,  
eqa-cb-ping115, unbound,  
eqa-cb-ping115, avahi-autoipd,  
eqa-cb-ping115, oprofile,  
eqa-cb-ping115, tcpdump,  
eqa-cb-ping115, oracle,  
eqa-cb-ping115, apache,  
eqa-cb-ping115, oracle,  
eqa-cb-ping115, nagios,  
eqa-cb-ping116, root,  0 0 * * * /data/app/scripts/k12_logroll.pl -D /var/log -E *.*.log -M +0 -P pf9-idms -R 14 -C move >> /var/tmp/k12_logroll_cron.out 2>&1 
eqa-cb-ping116, bin,  
eqa-cb-ping116, daemon,  
eqa-cb-ping116, adm,  
eqa-cb-ping116, lp,  
eqa-cb-ping116, sync,  
eqa-cb-ping116, shutdown,  
eqa-cb-ping116, halt,  
eqa-cb-ping116, mail,  
eqa-cb-ping116, operator,  
eqa-cb-ping116, ftp,  
eqa-cb-ping116, nobody,  
eqa-cb-ping116, nagios,  
eqa-cb-ping116, systemd-network,  
eqa-cb-ping116, dbus,  
eqa-cb-ping116, polkitd,  
eqa-cb-ping116, sssd,  
eqa-cb-ping116, #apache,  
eqa-cb-ping116, libstoragemgmt,  
eqa-cb-ping116, abrt,  
eqa-cb-ping116, rpc,  
eqa-cb-ping116, nscd,  
eqa-cb-ping116, ntp,  
eqa-cb-ping116, tss,  
eqa-cb-ping116, postfix,  
eqa-cb-ping116, rpcuser,  
eqa-cb-ping116, nfsnobody,  
eqa-cb-ping116, pcp,  
eqa-cb-ping116, nslcd,  
eqa-cb-ping116, ldap,  
eqa-cb-ping116, sshd,  
eqa-cb-ping116, nrpe,  
eqa-cb-ping116, dovecot,  
eqa-cb-ping116, dovenull,  
eqa-cb-ping116, chrony,  
